user_id,session_id,timestamp,session_length,messages_sent,feedback_rating,resources_clicked,recommendation_id,recommendation_type,click_through_rate,feedback_score,moderator_id,chat_sessions_moderated,avg_response_time,user_satisfaction_score,assigned_sessions
1988e893-94e5-44c2-ae58-0cf1c9386d3d,ff6a44e2-0c60-49b3-8940-d7d82a7d6ca7,2024-11-30 02:33:08.566430,5,20,1,1,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
8a3b0015-fc95-443c-a429-782e7ab962e0,27bd76bb-e905-4b9f-8f4c-9468f4b59cbd,2024-01-28 22:56:04.298816,62,14,5,0,a7ce610e-eae1-4e94-b4ae-fb81bc3906f0,Blog,0.51,4.0,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
8a3b0015-fc95-443c-a429-782e7ab962e0,27bd76bb-e905-4b9f-8f4c-9468f4b59cbd,2024-01-28 22:56:04.298816,62,14,5,0,68f685d3-f980-4319-83b8-292fd5e205aa,Podcast,0.83,5.0,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
8a3b0015-fc95-443c-a429-782e7ab962e0,27bd76bb-e905-4b9f-8f4c-9468f4b59cbd,2024-01-28 22:56:04.298816,62,14,5,0,9e49719c-e462-48b0-81b4-805da6d274e9,Podcast,0.71,3.0,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
8bfd607a-5b46-427b-9ae8-207edcaefa1f,df37fe8e-3ab1-463e-8b99-60e3e82100dd,2024-01-26 02:42:03.498365,19,13,1,4,fa88ed4e-4635-486f-805b-d62b64acd345,Podcast,0.77,3.0,79e74b69-af51-44cf-8df8-5edbbbf6d562,355,14.86,4,16
f03dd8ac-b54c-4b2c-9cf0-4b587364bdca,22f15d34-a7ce-464c-b97a-97ea7dae5abb,2024-07-14 07:08:00.604757,73,40,5,3,,,,,c554991b-ce5f-4a57-93d2-a3dca90039aa,369,11.41,5,17
15101668-5f47-4948-942d-b9b85dc06a05,ec9c80e7-d94f-431c-a878-b6195339db38,2024-07-15 13:43:23.311194,41,38,2,1,1a18aa98-f5df-4937-a326-801d5e1f5dcc,Podcast,0.66,1.0,2b85ea0c-ec66-4cab-85cc-5128d99e2a17,180,5.35,1,8
15101668-5f47-4948-942d-b9b85dc06a05,ec9c80e7-d94f-431c-a878-b6195339db38,2024-07-15 13:43:23.311194,41,38,2,1,ebeba77d-8015-4a8c-8e67-2ba3ad8baff7,Podcast,0.27,1.0,6ac9de86-006d-45bf-adde-238879f8860c,110,4.73,2,5
4d92638e-26d0-4ae0-bf48-5c05d2a314d3,2c6e63e9-1022-40ff-a317-3e03f6321df5,2024-10-26 00:28:10.324045,36,6,5,2,,,,,40454813-56e2-437a-865c-43a03b1b6dea,436,5.35,3,20
a8099914-7bb2-4899-a7c0-76266522b682,0a4d13f3-81bf-43b4-a68d-597225fd8312,2024-09-26 03:36:11.438656,13,8,3,2,,,,,c3f76036-879a-4b96-abca-a0fe289bae01,460,13.93,5,21
d09504c3-a160-4ee5-a6f7-5f7b2b95d9d4,82b6599e-55ae-4cd2-8257-10e5d72a78fa,2024-12-18 05:08:22.478766,130,29,5,3,,,,,5e26e3e5-d1f8-4803-9810-ecdbf634c080,441,7.48,2,20
00a7a1db-d128-492b-9249-5604bbf55f12,a766323a-b211-4a32-a65e-09d0e0adceb5,2024-05-08 14:41:10.110999,103,47,5,1,73237463-2775-414f-b740-bf2feab3e82c,Podcast,0.26,4.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
14eb2f7b-4e91-4091-951a-f67b87c0c52c,f3f8df57-9ea3-43b6-a924-799d05a98eaa,2024-12-01 04:30:38.634056,27,33,1,0,,,,,c615f178-eb3d-45cc-9b5d-399bed9ce90f,196,5.73,3,9
a8b50ea4-3fc8-4aca-9acd-293d6ed53f1d,b6b8c4f1-a3fb-4053-8141-725273df66d4,2024-03-13 03:54:30.903847,52,69,1,0,,,,,e6c12bb3-d72d-4683-8cb7-a2e408755b3e,331,2.98,4,15
62aa221f-4b6d-400c-9269-473cfa83f13a,8e1031dc-5b43-408b-bdd2-4fa4ed920856,2024-06-12 11:50:15.810661,84,43,2,4,,,,,fe3ca48f-5c43-45ca-b687-46586ac59cc4,150,19.04,4,7
30cfe442-a24d-4883-ac7b-e3640844b00c,3a26bd09-18a8-4522-a830-fcf71e7eb35a,2024-03-06 18:20:38.627376,7,12,1,4,,,,,48d83eeb-1a3f-446e-afaf-071d837da155,308,9.86,5,14
2abf1173-862e-4dba-8a8b-1996e0c5fe61,259bc9f3-201c-4673-8794-61af0d452b6c,2024-10-07 01:07:42.111964,24,26,3,0,,,,,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
83622181-0ef3-4fe7-b968-2da786d94446,33e84a5b-4d9d-470d-859d-4b02c1ebf314,2024-10-17 15:31:04.052687,28,13,4,2,,,,,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
49341b27-ec82-4917-9e3a-11e215a59016,7549b749-6f74-4a2d-8246-1bd208811a39,2024-11-30 21:27:49.082122,58,40,2,2,c449f90b-91e8-403b-92f9-2497810c472b,Blog,0.35,3.0,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
d023537b-aef1-4fbe-adff-ae4bc34f14e7,07ed4ed0-5e77-42f5-bf0e-3fee14e26d74,2024-12-09 05:31:22.644046,44,23,4,4,,,,,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
7cbd29cc-c7c3-41d2-9c35-5a35f9fd1e74,bf6b1d72-8950-4f2c-a5a9-d19b5ff9708c,2024-07-17 01:41:50.428596,28,25,3,3,918aad82-a2f2-41ca-9fa7-5ce7d0e93bb4,Podcast,0.48,3.0,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
d4381707-fd66-49fd-a851-e1252dd950ab,7aa79b6b-b57c-4a8e-b76b-8c00a29d37ed,2024-09-15 02:45:01.684707,79,33,2,0,,,,,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
d9ec862c-06ee-44c7-a191-471a968121e6,4f8e74df-5e9d-480d-9b9d-b6ae4cdded34,2024-05-31 03:32:24.543286,117,47,3,4,,,,,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
b3d88f09-16f6-4e5f-94d6-519db7b726f4,6a50b20c-ca96-4a59-a47a-12ba00ea4914,2024-01-11 19:16:56.448350,91,52,2,4,,,,,34bf3ff2-34d3-4105-966f-ada0b1332093,447,16.7,5,20
1c68a39f-9b14-468b-bb65-3f628a9446de,45443bfa-f817-45c9-a636-20bb7bb48573,2024-12-22 07:43:51.712158,48,55,3,0,,,,,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
89fcf69a-824f-42a9-8edb-0fd7963e8301,b24fbcff-b21f-40a8-a185-d0bf0937ff18,2024-09-16 00:31:10.545553,42,12,5,0,,,,,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
17263984-6625-4082-85ba-0920a930b115,73d8891a-41f0-4be8-bf81-a11b02f5ca4f,2024-10-20 07:07:18.137208,108,44,3,2,,,,,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
2dbb77f8-4c26-4c62-8cfc-0ac588c93464,144ddab9-25b9-43d8-973e-1a3ae50035df,2024-06-20 08:19:38.202257,88,36,3,3,77093570-e7e9-422e-b6a6-42585b0d6431,Blog,0.4,1.0,2e9cc52a-d59e-4556-9d37-c5f501c61745,93,3.28,4,4
8f8c5c91-7a58-4e70-b2bb-6b0f94b1e061,e8bed256-9701-4d6e-a418-10d7a60ba0b3,2024-11-28 00:16:24.314140,103,48,5,3,4fa8bb28-3917-4fb1-a1b1-d5eb346ead0f,Podcast,0.27,4.0,2b85b9a1-2d7a-4f6d-978f-2cb21e0447b0,274,14.83,4,12
87310c0b-0328-4b32-a052-185861806257,5b450b61-40b8-4058-8d1c-8f215d89b9dc,2024-11-14 23:33:56.193982,116,4,5,0,af33dc6b-3b56-42ea-86f5-8e93bd327365,Blog,0.23,3.0,1de0004c-c52a-4f9d-b038-d89d0c0646fd,373,30.71,1,17
87310c0b-0328-4b32-a052-185861806257,5b450b61-40b8-4058-8d1c-8f215d89b9dc,2024-11-14 23:33:56.193982,116,4,5,0,9bd501ed-2b0c-4e20-892a-3262a74552fe,Podcast,0.71,5.0,83325d5d-fa49-4736-8ed3-a53346d6e071,336,13.9,2,15
b1927ac8-3575-41b2-b671-25c450cee7b5,ee8f94ef-4416-4459-9190-b042bf952101,2024-04-02 05:43:28.196790,93,5,5,1,9f90310c-035e-461e-867c-070d37c488ea,Blog,0.78,4.0,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
cc68757a-6e03-4191-a511-11321a70b280,617592a9-27d9-448e-bc86-528d4535076a,2024-09-08 19:34:11.532671,103,37,3,4,,,,,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
ae2d7a15-1610-4cc7-a0e4-954ce710a0e7,93a4a76d-635a-4e64-8196-22cedda02203,2024-09-15 14:41:38.533679,29,8,2,4,a0611634-8f07-454d-b7dc-8ef932cc056d,Blog,0.89,4.0,f4938bf3-2a95-4dce-b8f4-03658ef613cd,97,3.24,3,4
7ddca35b-2882-4c9d-84cf-0bec8cd04061,9cf35591-cd37-455a-9fb7-0155fd71baa4,2024-01-14 22:46:23.515230,116,54,4,0,abb759e1-c38d-4b30-a046-0d0d75865030,Podcast,0.58,3.0,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
7ddca35b-2882-4c9d-84cf-0bec8cd04061,9cf35591-cd37-455a-9fb7-0155fd71baa4,2024-01-14 22:46:23.515230,116,54,4,0,9dbeb146-3f4f-4062-b079-5e548e33e32c,Video,0.2,4.0,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
7653644c-8393-4e6f-8260-dff120c99ca4,55d33929-e49e-4e14-9363-d6110a444e98,2024-02-16 14:50:55.571904,26,63,5,1,,,,,d24a4bc1-f0cb-4abf-8057-ca63c14a4b19,102,12.63,4,5
9aa9a992-8a05-43b0-9b22-e71cc96cab4d,273ab390-fcfd-49a5-804c-9801b1d522e8,2024-03-15 07:37:20.612864,114,28,3,2,511f2782-3c5b-499e-8b43-4f23c773339d,Blog,0.73,2.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
9aa9a992-8a05-43b0-9b22-e71cc96cab4d,273ab390-fcfd-49a5-804c-9801b1d522e8,2024-03-15 07:37:20.612864,114,28,3,2,5fc44b2c-be5d-44d4-8f74-71353972d968,Podcast,0.36,2.0,b86c6d0f-cb5f-418e-8f2e-b8cd87a85d1d,169,15.58,5,8
5234b3eb-20dd-46e0-80df-3bb117cfcf4d,c34cad07-c917-40f8-83d8-b0f0697856a1,2024-07-09 21:57:36.832522,86,31,5,0,96b5725b-cad3-49e0-9db8-e17a0d2b007f,Blog,0.14,1.0,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
f1833874-a54d-4f91-8a92-c2953f58d988,606d74b9-168e-426e-948b-59365cde4ca1,2024-10-04 03:47:22.105099,70,13,4,0,,,,,d24a4bc1-f0cb-4abf-8057-ca63c14a4b19,102,12.63,4,5
eb56db37-7d67-4f26-9f13-4b86fbde0bd0,24643803-843d-4d22-b913-9614f9287b79,2024-11-11 20:14:49.715418,58,43,6,6,75871add-bbb5-4ed6-bc7e-dd2592748bb3,Podcast,0.71,2.0,94cd72c7-08bf-404a-9659-5545af4883ab,98,18.16,1,4
d5c86c24-b7a4-4ca0-afe5-f897ccf5a671,aae2bb82-9bd6-4e2f-872e-eeb2124d86f0,2024-09-30 04:17:20.109327,39,14,3,0,,,,,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
d37fea5a-01d0-4207-925b-1cc1bd944335,8823afc6-6624-4e19-b0ef-7821f0e00ddb,2024-12-02 01:05:18.940861,100,52,2,0,,,,,77fc23ba-42ec-486f-8bb0-e9ef1499933a,250,3.41,2,11
e710c31b-caf4-4860-ae3f-1b4e987922d9,f6334f62-3694-4737-a824-b49c1e4f4d02,2024-04-07 05:22:07.822794,65,41,4,0,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
87b91998-8941-4229-994d-18479223b7a2,92aec18c-69c3-4e09-adb6-18f3f2b3a8f9,2024-02-20 10:06:13.417710,54,28,4,4,,,,,9ff5909c-9a7c-4578-a0fa-04ac852170be,386,19.4,4,17
f78019b8-9778-43db-a180-b846d5969947,d51b33aa-f816-4c62-86a0-b063103fca5b,2024-10-11 14:19:48.596831,104,11,4,2,62ed8397-cde0-4008-8a89-c5daeb743c93,Video,0.95,4.0,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
a71d8f1a-b5d8-4d20-bdf9-190a5e57c8d0,8af764d0-8b12-4a83-a3f0-342629a3ce00,2024-03-02 04:20:01.154927,37,23,5,2,,,,,48fc97da-a3bd-4be3-af57-df285c9ba00d,251,18.93,2,11
2d276ed2-96c3-4af7-b515-67f39aa7a551,e1701f72-e271-48e0-818c-cdfe3ef0372e,2024-10-18 06:18:48.987068,72,1,5,0,4aa9175c-a4f1-4ebc-adae-74c702ec82e0,Podcast,0.16,3.0,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
e1042272-b569-4497-a857-5a8b623a6b99,ee96f6e1-2d8c-4190-b09a-884fbe4a0758,2024-03-10 08:38:17.349888,37,46,4,4,ae990c98-fa71-48ce-a1fd-36d589c97939,Video,0.59,5.0,f15e58af-4816-4274-af50-d83c52b00c09,371,18.07,5,17
1211efe7-7b0a-4084-a330-a05a2107e765,9885f1e5-e31a-4814-806b-4f1d679e129b,2024-06-12 11:53:34.645496,18,37,5,2,,,,,d32e4b22-fdd1-4a8a-a667-7c4bc226b18f,427,7.08,4,19
449d7b6e-9c0c-4f85-98bb-19d44af58003,6a373de9-31bb-461a-af76-2efe2b42c304,2024-02-12 16:51:15.589770,30,27,4,2,1c62b6f7-cf16-4fbb-af24-efbe0fad64e0,Blog,0.71,2.0,2b85b9a1-2d7a-4f6d-978f-2cb21e0447b0,274,14.83,4,12
18271688-21cf-4623-8407-6ad1fb3bec54,aa0e35d4-1240-420f-9a63-31411b6abdee,2024-02-22 21:13:12.510744,62,49,1,3,,,,,222a3d85-66c0-4992-99d2-9b13dc94b9fe,367,13.82,2,17
160efadb-e095-472c-abf9-0c6feb6bb84c,08a98fe8-4a19-4421-a05c-d91ded661058,2024-02-15 09:50:14.939327,28,59,5,4,,,,,7f8b43f5-0152-4f7a-9faf-ae080017fe9a,358,6.04,2,16
6773143f-00ae-4bcc-b71b-cbf31f712b13,ea0f4743-5029-489e-9dee-f3e36826f8ed,2024-12-27 08:40:59.127431,14,46,3,4,010acbe6-f0b0-4afb-a949-0469d1293668,Video,0.79,4.0,2b85b9a1-2d7a-4f6d-978f-2cb21e0447b0,274,14.83,4,12
e1bc16a4-6e22-4dcb-99d1-6d3901472a0d,62274891-4902-43ae-814e-15cd63f424aa,2024-03-06 10:49:27.395723,11,23,3,0,,,,,6ed567f1-772b-4615-9ca1-5bb42ee7a9c8,413,5.01,5,19
cdb2f6e8-f785-4af1-8638-6b75b40612df,8492e2a7-635b-4656-81a6-acced8223d96,2024-05-02 22:05:19.219310,71,1,5,3,74792335-6d2d-4bb4-a2c7-bff07199b721,Video,1.0,5.0,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
cdb2f6e8-f785-4af1-8638-6b75b40612df,8492e2a7-635b-4656-81a6-acced8223d96,2024-05-02 22:05:19.219310,71,1,5,3,7af38792-f352-4264-9b8b-9a9974c458ff,Blog,0.35,3.0,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
cdb2f6e8-f785-4af1-8638-6b75b40612df,8492e2a7-635b-4656-81a6-acced8223d96,2024-05-02 22:05:19.219310,71,1,5,3,579d80cd-0779-4fe6-b0e1-fa4017c671f6,Podcast,0.75,1.0,f15e58af-4816-4274-af50-d83c52b00c09,371,18.07,5,17
a3f21494-b262-475a-a891-4862d002a6c8,6205488f-1de4-4226-8027-56c594f79981,2024-12-12 04:44:31.638077,25,52,5,2,,,,,f2d417f1-5eb6-4849-9d3a-2c965f0278a6,477,14.77,2,21
bdb742bc-699c-4eef-b5ff-5510e3d740d9,bfd994fb-96af-45ca-a1ef-1924533549a1,2024-03-23 02:47:51.983262,37,15,5,3,b246ba28-1838-439a-9244-420d7707643f,Podcast,0.32,2.0,9132caa1-bb9e-4a75-9efe-663693ee6180,480,12.15,4,22
02d365ea-cbeb-48dd-990a-d61e860a3057,52132688-30de-45f0-b4c7-f59fe0885391,2024-07-07 17:05:00.640266,52,21,4,4,6b8894f4-cd3c-4420-8bce-2efc23f5450c,Video,0.34,5.0,5c15fc91-8e31-4347-b717-14a4177cbff1,256,8.35,2,12
3b0e1498-56b6-4b2e-8379-811065cad369,aa16bc12-3944-49a8-9b02-be7193e458b4,2024-12-14 16:43:20.436490,96,61,3,4,f1b6193b-ce64-4574-8e5d-57da5a734056,Video,0.4,3.0,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
c38b393b-3dc6-4585-9392-c74013b533b2,3c39000e-75d0-4e1c-9b9a-489bac14ca8d,2024-11-05 18:31:34.322831,63,9,5,4,571f41f8-1deb-4c83-92c8-26fdd82b6813,Video,0.58,3.0,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
623d57ae-8ab7-47e3-aae8-52c204907b11,d82dbcce-e26d-41eb-933b-704543419457,2024-10-07 13:45:05.602995,119,9,5,3,,,,,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
5d8022cb-348d-4709-86ee-f58babd3af63,c23c3eca-9ef3-464b-a9f1-3000f3863663,2024-03-03 20:11:36.924699,90,10,5,4,,,,,f2085ef9-b916-4e0b-8f97-7dfca18c31ad,493,10.96,3,22
6736f411-9eca-4995-8437-4d0edae871c9,18158fb1-f76b-4b8f-a909-feaac41114b3,2024-11-21 22:20:44.663304,26,26,4,0,,,,,99415163-e4a7-44f5-82e5-ebcc6d19ef87,399,3.83,2,18
bc7228cc-2ad8-4f1d-99be-8eb884810342,8afe41e6-df2a-434a-9176-72c7ab1c7f38,2024-12-17 02:29:17.912058,136,53,4,4,,,,,d8ebcd7d-3075-46db-b26d-6cfcf5eed530,487,16.05,2,22
64a440a7-52da-45a8-89ba-437729d8c380,07ccd8d0-74c8-4312-8217-05ec18b1fe3c,2024-10-08 02:40:23.106044,34,35,5,1,,,,,6c21531c-1493-414c-a4c7-8d35a2339fb7,172,19.14,2,8
d559e1e4-0199-4558-b301-ffe6be3bafb3,be82eaaa-3ac2-4a1e-b405-9ad74108536a,2024-04-04 10:25:59.444911,42,25,4,3,,,,,59c2aae8-034f-4328-a878-d940f8a503a9,430,28.97,1,19
0d1fbca5-adda-40c5-9e7a-2eb9adc61522,febc0ff8-43ec-49c7-b536-1b6c7e9973e5,2024-10-04 01:16:55.796043,106,26,4,1,,,,,12b59496-51e9-4959-a163-93af46ba2280,254,12.44,4,11
b133048b-56ef-4c18-a5e2-e48792b4909b,e97ebb79-6b2f-4aef-a9a6-bd6ab96fb88a,2024-11-11 17:08:40.129171,113,11,3,4,,,,,e7b0cf47-7021-4f5b-86b8-e18843844ab5,294,2.65,2,13
43a8e5e4-9e75-4656-8ccb-15d65e41ee3a,3a94836c-68a7-408a-a59e-5f06b78252e2,2024-12-23 16:54:04.342084,66,49,4,0,3d6720ff-9b32-4119-9a75-963fcb3c78b2,Video,0.33,5.0,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
ae836f32-8ee7-47a7-a6c1-c2a949bef3c8,6dbf38bb-671f-4d46-9818-3a537e2ff502,2024-06-01 16:47:35.879302,58,2,2,2,,,,,a142fb7d-4100-4e2a-afbe-0a763ae38f09,138,19.73,3,6
7bff4f32-fc61-4cc7-8a47-fb2f108690af,24564cc9-6565-4c97-a47d-60e98435869d,2024-07-30 05:52:44.159440,12,7,2,4,e6b7d209-03cf-4e3c-b11c-0b5609156d44,Video,1.0,4.0,a2437979-fdd0-4b73-8fa9-8f05cfee0ebb,320,8.45,5,14
7bff4f32-fc61-4cc7-8a47-fb2f108690af,24564cc9-6565-4c97-a47d-60e98435869d,2024-07-30 05:52:44.159440,12,7,2,4,67448381-31b4-4338-bafc-e75e8a636043,Blog,0.25,1.0,45fbb3a6-6964-4ff0-80ee-6261a884f71f,368,12.83,4,17
a99b4dfd-f66a-4efd-a25d-0b94a9a0a812,1a40b17e-3ff2-4654-8cba-9383d185ea52,2024-05-02 20:53:12.049884,31,18,1,0,6163ff62-fc21-47a4-af4d-51eeeae128cf,Podcast,0.66,5.0,3a644330-7155-4f47-a6c4-d379a6618823,150,17.27,2,7
d95552a1-232a-4092-866a-5a44c326a9db,0831be26-5322-4d91-b7cb-e7de4ce4f5ca,2024-08-17 10:34:47.465239,31,27,5,3,,,,,bdc6928a-7809-459e-8369-e1f53da93148,146,15.96,1,7
02df3990-b8af-4020-8baa-49a26baf9783,7cfc64ea-fefe-44a6-b8bb-196ba01b4819,2024-12-03 09:19:20.842549,122,44,5,1,,,,,5aa83f15-f8fb-4be9-b0d2-271cc5dee961,380,2.7,2,17
a28e064f-a1db-4285-99fc-0632cc572b61,40dfffe7-d16b-4e57-a764-e53ccfe299c5,2024-08-19 08:58:40.003700,25,27,2,1,,,,,3bcb2fe1-26e3-491a-8745-5f2791663051,485,17.77,2,22
322c5bea-a6bb-4e26-9210-9185d43dd91a,8735ecc2-b8cc-4c6e-a336-a7e9d7e33941,2024-04-22 07:21:50.382030,34,17,1,1,,,,,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
e80dbd6e-8d69-4895-9f24-227d59cada17,aff65a87-9dda-45a1-a7cd-66a32d500aec,2024-11-18 22:24:52.809361,101,43,4,3,6a6703a7-927b-4cf9-9625-3147501fe80d,Video,0.66,3.0,df47acaf-2bf3-4bdf-b50f-ba99b8d2fa89,459,15.66,5,21
9530a61d-a988-42a8-b286-d945e2c8d155,ae8f1310-a68c-4011-9e46-d468ef45c385,2024-11-14 04:50:39.900714,32,44,4,0,,,,,06069322-b9af-488c-8ee5-451195abfab3,283,16.18,2,13
53050205-3c3d-4189-ab67-fa8caaad611e,164189bc-9c1d-4cc5-8796-59fa6c01461b,2024-10-25 04:42:02.921654,115,24,3,3,,,,,4acafd75-dcdb-49ca-a2e4-50341a1750bf,475,5.45,3,21
6de896d3-f7f8-45d1-8b27-d2d178555492,722fe0e9-c046-46e4-9824-c9ddc19e7ab5,2024-05-12 08:51:13.102507,68,37,6,1,494bed59-403d-4519-8817-debdf4725fda,Video,0.72,5.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
6de896d3-f7f8-45d1-8b27-d2d178555492,722fe0e9-c046-46e4-9824-c9ddc19e7ab5,2024-05-12 08:51:13.102507,68,37,6,1,31c30d53-73f8-42d0-8942-7d818b0525a5,Podcast,0.51,3.0,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
81f51034-f5f1-4204-82c8-aed613a26891,3a40e32b-f837-4d9a-bd0c-3b42262dad16,2024-04-09 07:53:21.487469,101,7,2,4,075617ad-23ec-4b99-aa85-236a799ab040,Video,0.28,1.0,8e4cc3b5-70a3-472f-aa37-31cca485d1c9,287,6.15,4,13
81f51034-f5f1-4204-82c8-aed613a26891,3a40e32b-f837-4d9a-bd0c-3b42262dad16,2024-04-09 07:53:21.487469,101,7,2,4,e14fcbf9-51c7-4026-be68-1f9416d37846,Blog,0.35,3.0,b9acd7b6-9fa9-41d3-ab75-f642059ebab6,361,10.57,4,16
7f9bcfda-5f88-4957-87e5-52149db076a1,8b5d3b16-30e6-48bb-ac74-c3333652fca7,2024-07-15 05:05:50.269828,73,6,3,2,6e66db3c-a406-448c-9cd8-1bb7efd31510,Podcast,0.38,5.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
7f9bcfda-5f88-4957-87e5-52149db076a1,8b5d3b16-30e6-48bb-ac74-c3333652fca7,2024-07-15 05:05:50.269828,73,6,3,2,2aefeeb7-3da6-4335-aa5b-ae9dcd6e6412,Video,0.95,3.0,4fa1a78d-d849-4e4c-a082-90d2c076f14e,332,11.8,5,15
7f9bcfda-5f88-4957-87e5-52149db076a1,8b5d3b16-30e6-48bb-ac74-c3333652fca7,2024-07-15 05:05:50.269828,73,6,3,2,e6fb98f5-3a97-4862-99ea-3a568ae97936,Podcast,0.35,3.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
7f9bcfda-5f88-4957-87e5-52149db076a1,8b5d3b16-30e6-48bb-ac74-c3333652fca7,2024-07-15 05:05:50.269828,73,6,3,2,de7f0fbd-a263-406a-997e-621225ae3a6c,Video,0.89,3.0,f15e58af-4816-4274-af50-d83c52b00c09,371,18.07,5,17
fc6f42bd-6c0c-4fb0-9114-96acd778be98,3bd18c69-3f1f-4ef2-addf-a23d1aa7b4dc,2024-12-21 06:51:43.822066,78,31,5,3,,,,,61cb9865-afd7-4eb2-a82c-c77d8546b1c0,102,9.37,2,5
fe4978be-e2c8-4c60-b264-247660ee4b96,5977e5f0-cca3-4cd6-a032-c4438db94bfc,2024-05-10 02:23:22.240774,52,33,3,3,d864dda3-e337-46d1-8b33-141a0f0a8ee2,Video,0.44,2.0,e7b0cf47-7021-4f5b-86b8-e18843844ab5,294,2.65,2,13
fe4978be-e2c8-4c60-b264-247660ee4b96,5977e5f0-cca3-4cd6-a032-c4438db94bfc,2024-05-10 02:23:22.240774,52,33,3,3,3bded300-03a6-4d94-a97b-a44da44314bc,Video,0.77,2.0,38790191-59cb-43ec-81aa-41e76ebc3cc3,435,7.08,5,20
f08d3f5e-dd5c-48b9-856a-48aaa1f27d33,32497989-9584-47e2-be29-ef1bb51f951b,2024-07-15 00:00:22.579413,23,49,4,0,,,,,66d496d3-2465-481a-8619-f68829850cdf,478,4.3,4,22
3d7d38aa-adca-484d-8298-cf8aaec241ad,ee738e84-a8bc-4a4c-b0cd-bdc64d663b77,2024-04-30 08:15:15.286216,8,29,4,0,,,,,efe52e44-d72a-4d0f-82a6-dfde8321c51d,465,6.07,3,21
196b4451-5c6b-4e26-9f75-cb4af5fb35b6,a2e92d84-e639-42b6-97e3-892ba29fc0ec,2024-09-18 22:39:06.996870,39,43,4,3,61cb7e91-a117-4d37-94d7-5f3f70b6cfd0,Blog,0.18,3.0,fbb646a1-d8a1-4e20-81d9-d0a921cfbf64,363,7.08,2,16
4e3f4246-d67c-4053-8920-b771cb327965,3357d7b1-0d1c-43f6-bf8d-cae531aeaccb,2024-03-13 15:49:25.530999,68,22,1,1,b710a388-c0c9-4e1c-be4e-92b64f43bd76,Video,0.91,1.0,3bcb2fe1-26e3-491a-8745-5f2791663051,485,17.77,2,22
4e3f4246-d67c-4053-8920-b771cb327965,3357d7b1-0d1c-43f6-bf8d-cae531aeaccb,2024-03-13 15:49:25.530999,68,22,1,1,9567e6a9-ea65-4968-b50d-acf8be5d3e6b,Video,0.42,1.0,8da56bb7-e9f4-4617-963c-6ea18d9c900f,383,6.33,2,17
8f2c1904-7a92-460a-98cb-a8dad4cd812c,34ace01f-729d-49b8-837d-a0e1ee5cc753,2024-07-30 16:31:53.135949,53,26,4,2,,,,,bc3f54c9-169b-404c-85a2-b31dc3de766f,256,8.68,2,12
